clone,cnv,chr,start,end
A,6,8,124000001,124500000
A,6,8,124500001,1.25e+08
A,6,8,125000001,125500000
A,2,8,12500001,1.3e+07
A,6,8,125500001,1.26e+08
A,6,8,126000001,126500000
A,6,8,127500001,1.28e+08
A,6,8,128500001,1.29e+08
A,6,8,130000001,130500000
A,2,8,13000001,13500000
A,6,8,130500001,1.31e+08
A,6,8,131000001,131500000
A,6,8,131500001,1.32e+08
A,6,8,132000001,132500000
A,6,8,133000001,133500000
A,6,8,133500001,1.34e+08
A,6,8,134000001,134500000
A,6,8,134500001,1.35e+08
A,6,8,135500001,1.36e+08
A,6,8,136000001,136500000
A,6,8,137500001,1.38e+08
A,6,8,138000001,138500000
A,6,8,138500001,1.39e+08
A,6,8,139000001,139500000
A,6,8,139500001,1.4e+08
A,6,8,140000001,140500000
A,2,8,14000001,14500000
A,6,8,140500001,1.41e+08
A,6,8,141000001,141500000
A,6,8,141500001,1.42e+08
A,6,8,142000001,142500000
A,6,8,143000001,143500000
A,6,8,143500001,1.44e+08
A,5,8,144000001,144500000
A,2,8,14500001,1.5e+07
A,4,8,145500001,1.46e+08
A,2,8,15500001,1.6e+07
A,2,8,16000001,16500000
A,2,8,17000001,17500000
A,2,8,17500001,1.8e+07
A,2,8,18000001,18500000
A,2,8,18500001,1.9e+07
A,2,8,19000001,19500000
A,2,8,19500001,2e+07
A,2,8,20000001,20500000
A,2,8,2000001,2500000
A,2,8,20500001,2.1e+07
A,2,8,21000001,21500000
A,2,8,22000001,22500000
A,2,8,22500001,2.3e+07
A,2,8,23000001,23500000
A,2,8,23500001,2.4e+07
A,2,8,24000001,24500000
A,2,8,24500001,2.5e+07
A,2,8,25000001,25500000
A,2,8,2500001,3e+06
A,2,8,25500001,2.6e+07
A,2,8,26000001,26500000
A,2,8,27000001,27500000
A,2,8,27500001,2.8e+07
A,2,8,28000001,28500000
A,2,8,28500001,2.9e+07
A,2,8,29000001,29500000
A,2,8,29500001,3e+07
A,2,8,30000001,30500000
A,2,8,3000001,3500000
A,2,8,30500001,3.1e+07
A,2,8,31000001,31500000
A,2,8,31500001,3.2e+07
A,2,8,32000001,32500000
A,2,8,32500001,3.3e+07
A,2,8,33000001,33500000
A,2,8,33500001,3.4e+07
A,2,8,34000001,34500000
A,2,8,34500001,3.5e+07
A,2,8,3500001,4e+06
A,2,8,35500001,3.6e+07
A,2,8,36500001,3.7e+07
A,2,8,37000001,37500000
A,2,8,37500001,3.8e+07
A,2,8,38000001,38500000
A,2,8,38500001,3.9e+07
A,2,8,39000001,39500000
A,2,8,39500001,4e+07
A,2,8,4000001,4500000
A,2,8,40500001,4.1e+07
A,2,8,41000001,41500000
A,2,8,41500001,4.2e+07
A,2,8,42000001,42500000
A,2,8,42500001,4.3e+07
A,2,8,4500001,5e+06
A,5,8,49000001,49500000
A,5,8,49500001,5e+07
A,5,8,50000001,50500000
A,2,8,5000001,5500000
A,5,8,50500001,5.1e+07
A,5,8,51000001,51500000
A,5,8,52000001,52500000
A,5,8,53000001,53500000
A,5,8,53500001,5.4e+07
A,5,8,54000001,54500000
A,5,8,55000001,55500000
A,2,8,5500001,6e+06
A,5,8,55500001,5.6e+07
A,5,8,56000001,56500000
A,5,8,56500001,5.7e+07
A,5,8,57000001,57500000
A,5,8,57500001,5.8e+07
A,5,8,58500001,5.9e+07
A,5,8,60000001,60500000
A,2,8,6000001,6500000
A,5,8,61000001,61500000
A,5,8,61500001,6.2e+07
A,5,8,62000001,62500000
A,5,8,62500001,6.3e+07
A,5,8,63000001,63500000
A,5,8,63500001,6.4e+07
A,5,8,64000001,64500000
A,5,8,65000001,65500000
A,5,8,65500001,6.6e+07
A,5,8,66000001,66500000
A,5,8,66500001,6.7e+07
A,5,8,67000001,67500000
A,5,8,67500001,6.8e+07
A,5,8,68000001,68500000
A,5,8,68500001,6.9e+07
A,5,8,69500001,7e+07
A,5,8,70000001,70500000
A,5,8,71000001,71500000
A,5,8,72000001,72500000
A,5,8,72500001,7.3e+07
A,5,8,74000001,74500000
A,5,8,74500001,7.5e+07
A,5,8,75000001,75500000
A,5,8,76500001,7.7e+07
A,5,8,77000001,77500000
A,5,8,77500001,7.8e+07
A,5,8,78000001,78500000
A,5,8,78500001,7.9e+07
A,5,8,79000001,79500000
A,5,8,79500001,8e+07
A,5,8,80000001,80500000
A,5,8,80500001,8.1e+07
A,5,8,81000001,81500000
A,5,8,81500001,8.2e+07
A,5,8,82000001,82500000
A,4,8,83000001,83500000
A,4,8,83500001,8.4e+07
A,4,8,84000001,84500000
A,4,8,84500001,8.5e+07
A,2,8,8500001,9e+06
A,4,8,86000001,86500000
A,4,8,87000001,87500000
A,4,8,87500001,8.8e+07
A,4,8,88500001,8.9e+07
A,4,8,90000001,90500000
A,2,8,9000001,9500000
A,4,8,91000001,91500000
A,4,8,91500001,9.2e+07
A,4,8,92000001,92500000
A,4,8,93000001,93500000
A,4,8,93500001,9.4e+07
A,4,8,94500001,9.5e+07
A,4,8,95000001,95500000
A,2,8,9500001,1e+07
A,4,8,95500001,9.6e+07
A,4,8,96000001,96500000
A,4,8,97000001,97500000
A,4,8,97500001,9.8e+07
A,4,8,98500001,9.9e+07
A,4,8,99000001,99500000
A,2,9,100000001,100500000
A,4,9,10000001,10500000
A,2,9,100500001,1.01e+08
A,2,9,101000001,101500000
A,2,9,101500001,1.02e+08
A,2,9,102000001,102500000
A,2,9,102500001,1.03e+08
A,2,9,103000001,103500000
A,2,9,104000001,104500000
A,2,9,105000001,105500000
A,4,9,10500001,1.1e+07
A,2,9,105500001,1.06e+08
A,2,9,106000001,106500000
A,2,9,106500001,1.07e+08
A,2,9,107000001,107500000
A,2,9,107500001,1.08e+08
A,2,9,109000001,109500000
A,2,9,109500001,1.1e+08
A,2,9,110000001,110500000
A,4,9,11000001,11500000
A,2,9,110500001,1.11e+08
A,2,9,111000001,111500000
A,2,9,111500001,1.12e+08
A,2,9,112000001,112500000
A,2,9,112500001,1.13e+08
A,2,9,114000001,114500000
A,2,9,114500001,1.15e+08
A,2,9,115000001,115500000
A,4,9,11500001,1.2e+07
A,2,9,116000001,116500000
A,2,9,116500001,1.17e+08
A,2,9,117000001,117500000
A,2,9,117500001,1.18e+08
A,2,9,118000001,118500000
A,2,9,118500001,1.19e+08
A,2,9,119000001,119500000
A,2,9,119500001,1.2e+08
A,2,9,120000001,120500000
A,4,9,12000001,12500000
A,2,9,120500001,1.21e+08
A,2,9,121000001,121500000
A,2,9,121500001,1.22e+08
A,2,9,122000001,122500000
A,2,9,122500001,1.23e+08
A,2,9,123000001,123500000
A,2,9,123500001,1.24e+08
A,2,9,124000001,124500000
A,2,9,124500001,1.25e+08
A,2,9,125000001,125500000
A,4,9,12500001,1.3e+07
A,2,9,125500001,1.26e+08
A,2,9,126000001,126500000
A,2,9,126500001,1.27e+08
A,2,9,127000001,127500000
A,2,9,127500001,1.28e+08
A,2,9,128000001,128500000
A,2,9,128500001,1.29e+08
A,2,9,129000001,129500000
A,2,9,129500001,1.3e+08
A,2,9,130000001,130500000
A,4,9,13000001,13500000
A,2,9,130500001,1.31e+08
A,2,9,131000001,131500000
A,2,9,131500001,1.32e+08
A,2,9,132000001,132500000
A,2,9,132500001,1.33e+08
A,2,9,133500001,1.34e+08
A,2,9,134000001,134500000
A,2,9,134500001,1.35e+08
A,2,9,135000001,135500000
A,4,9,13500001,1.4e+07
A,2,9,135500001,1.36e+08
A,2,9,137500001,1.38e+08
A,2,9,138000001,138500000
A,2,9,139500001,1.4e+08
A,4,9,14000001,14500000
A,2,9,140500001,1.41e+08
A,4,9,14500001,1.5e+07
A,4,9,15000001,15500000
A,4,9,1500001,2e+06
A,4,9,15500001,1.6e+07
A,4,9,16000001,16500000
A,4,9,16500001,1.7e+07
A,4,9,17000001,17500000
A,4,9,18000001,18500000
A,4,9,18500001,1.9e+07
A,4,9,19000001,19500000
A,4,9,20000001,20500000
A,4,9,2000001,2500000
A,4,9,20500001,2.1e+07
A,4,9,21000001,21500000
A,4,9,21500001,2.2e+07
A,4,9,22000001,22500000
A,4,9,22500001,2.3e+07
A,4,9,23000001,23500000
A,4,9,23500001,2.4e+07
A,4,9,24000001,24500000
A,4,9,24500001,2.5e+07
A,4,9,25000001,25500000
A,4,9,2500001,3e+06
A,4,9,25500001,2.6e+07
A,4,9,26000001,26500000
A,4,9,26500001,2.7e+07
A,4,9,27000001,27500000
A,4,9,27500001,2.8e+07
A,4,9,28500001,2.9e+07
A,4,9,29000001,29500000
A,4,9,29500001,3e+07
A,4,9,30000001,30500000
A,4,9,3000001,3500000
A,4,9,30500001,3.1e+07
A,4,9,31000001,31500000
A,4,9,31500001,3.2e+07
A,4,9,32000001,32500000
A,4,9,32500001,3.3e+07
A,4,9,33000001,33500000
A,4,9,33500001,3.4e+07
A,4,9,34000001,34500000
A,4,9,35000001,35500000
A,4,9,3500001,4e+06
A,4,9,36000001,36500000
A,4,9,36500001,3.7e+07
A,4,9,37000001,37500000
A,4,9,37500001,3.8e+07
A,4,9,38000001,38500000
A,4,9,4000001,4500000
A,4,9,4500001,5e+06
A,4,9,500001,1e+06
A,4,9,5500001,6e+06
A,4,9,7000001,7500000
A,2,9,71000001,71500000
A,2,9,71500001,7.2e+07
A,2,9,73500001,7.4e+07
A,2,9,74000001,74500000
A,2,9,74500001,7.5e+07
A,2,9,75000001,75500000
A,4,9,7500001,8e+06
A,2,9,75500001,7.6e+07
A,2,9,76000001,76500000
A,2,9,76500001,7.7e+07
A,2,9,77000001,77500000
A,2,9,77500001,7.8e+07
A,2,9,78000001,78500000
A,2,9,79500001,8e+07
A,2,9,80000001,80500000
A,4,9,8000001,8500000
A,2,9,80500001,8.1e+07
A,2,9,81000001,81500000
A,2,9,81500001,8.2e+07
A,2,9,82500001,8.3e+07
A,2,9,83500001,8.4e+07
A,2,9,84000001,84500000
A,2,9,85000001,85500000
A,4,9,8500001,9e+06
A,2,9,86000001,86500000
A,2,9,86500001,8.7e+07
A,2,9,87000001,87500000
A,2,9,88000001,88500000
A,2,9,89000001,89500000
A,2,9,89500001,9e+07
A,2,9,90000001,90500000
A,4,9,9000001,9500000
A,2,9,91000001,91500000
A,2,9,91500001,9.2e+07
A,2,9,93000001,93500000
A,2,9,93500001,9.4e+07
A,2,9,94000001,94500000
A,2,9,95000001,95500000
A,4,9,9500001,1e+07
A,2,9,95500001,9.6e+07
A,2,9,96000001,96500000
A,2,9,97000001,97500000
A,2,9,97500001,9.8e+07
A,2,9,98500001,9.9e+07
A,2,9,99000001,99500000
A,3,X,100000001,100500000
A,5,X,10000001,10500000
A,3,X,102000001,102500000
A,3,X,102500001,1.03e+08
A,3,X,104500001,1.05e+08
A,3,X,107000001,107500000
A,3,X,107500001,1.08e+08
A,3,X,108500001,1.09e+08
A,3,X,109000001,109500000
A,3,X,109500001,1.1e+08
A,3,X,110000001,110500000
A,5,X,11000001,11500000
A,3,X,111000001,111500000
A,3,X,112000001,112500000
A,3,X,113000001,113500000
A,3,X,117500001,1.18e+08
A,3,X,118000001,118500000
A,3,X,119000001,119500000
A,3,X,119500001,1.2e+08
A,5,X,12000001,12500000
A,3,X,121000001,121500000
A,3,X,121500001,1.22e+08
A,3,X,122000001,122500000
A,3,X,122500001,1.23e+08
A,3,X,123000001,123500000
A,3,X,123500001,1.24e+08
A,3,X,124000001,124500000
A,5,X,12500001,1.3e+07
A,3,X,127000001,127500000
A,3,X,128500001,1.29e+08
A,3,X,129000001,129500000
A,5,X,13000001,13500000
A,3,X,131500001,1.32e+08
A,3,X,132500001,1.33e+08
A,3,X,133000001,133500000
A,3,X,133500001,1.34e+08
A,3,X,134000001,134500000
A,3,X,135000001,135500000
A,5,X,13500001,1.4e+07
A,3,X,135500001,1.36e+08
A,3,X,136000001,136500000
A,3,X,137000001,137500000
A,3,X,137500001,1.38e+08
A,3,X,138000001,138500000
A,3,X,138500001,1.39e+08
A,3,X,139000001,139500000
A,3,X,139500001,1.4e+08
A,3,X,142000001,142500000
A,3,X,142500001,1.43e+08
A,3,X,143000001,143500000
A,3,X,144000001,144500000
A,3,X,144500001,1.45e+08
A,3,X,145000001,145500000
A,5,X,14500001,1.5e+07
A,3,X,145500001,1.46e+08
A,3,X,147500001,1.48e+08
A,3,X,149500001,1.5e+08
A,3,X,150000001,150500000
A,5,X,15000001,15500000
A,3,X,152500001,1.53e+08
A,5,X,15500001,1.6e+07
A,5,X,16500001,1.7e+07
A,5,X,17500001,1.8e+07
A,5,X,18000001,18500000
A,5,X,18500001,1.9e+07
A,5,X,19500001,2e+07
A,5,X,20000001,20500000
A,5,X,21000001,21500000
A,5,X,21500001,2.2e+07
A,5,X,22000001,22500000
A,5,X,22500001,2.3e+07
A,5,X,23000001,23500000
A,5,X,23500001,2.4e+07
A,5,X,24000001,24500000
A,5,X,24500001,2.5e+07
A,5,X,25000001,25500000
A,5,X,2500001,3e+06
A,5,X,25500001,2.6e+07
A,5,X,26500001,2.7e+07
A,5,X,27000001,27500000
A,5,X,27500001,2.8e+07
A,5,X,28500001,2.9e+07
A,5,X,29000001,29500000
A,5,X,29500001,3e+07
A,5,X,30000001,30500000
A,5,X,3000001,3500000
A,5,X,30500001,3.1e+07
A,5,X,31000001,31500000
A,5,X,32000001,32500000
A,5,X,32500001,3.3e+07
A,5,X,33000001,33500000
A,5,X,33500001,3.4e+07
A,5,X,34000001,34500000
A,5,X,34500001,3.5e+07
A,5,X,35000001,35500000
A,5,X,35500001,3.6e+07
A,5,X,36500001,3.7e+07
A,5,X,37500001,3.8e+07
A,5,X,38000001,38500000
A,5,X,38500001,3.9e+07
A,5,X,39000001,39500000
A,5,X,39500001,4e+07
A,5,X,40000001,40500000
A,5,X,4000001,4500000
A,5,X,40500001,4.1e+07
A,5,X,41000001,41500000
A,5,X,41500001,4.2e+07
A,5,X,42500001,4.3e+07
A,5,X,43500001,4.4e+07
A,5,X,44000001,44500000
A,5,X,44500001,4.5e+07
A,5,X,45000001,45500000
A,5,X,4500001,5e+06
A,5,X,45500001,4.6e+07
A,5,X,46000001,46500000
A,5,X,46500001,4.7e+07
A,5,X,47000001,47500000
A,5,X,48500001,4.9e+07
A,5,X,5000001,5500000
A,3,X,53000001,53500000
A,5,X,5500001,6e+06
A,3,X,55500001,5.6e+07
A,3,X,57000001,57500000
A,3,X,57500001,5.8e+07
A,5,X,6000001,6500000
A,3,X,64500001,6.5e+07
A,3,X,66500001,6.7e+07
A,3,X,67500001,6.8e+07
A,3,X,68000001,68500000
A,3,X,70000001,70500000
A,5,X,7000001,7500000
A,3,X,71000001,71500000
A,3,X,71500001,7.2e+07
A,3,X,73000001,73500000
A,3,X,73500001,7.4e+07
A,3,X,77000001,77500000
A,3,X,77500001,7.8e+07
A,3,X,78500001,7.9e+07
A,3,X,80000001,80500000
A,5,X,8000001,8500000
A,3,X,80500001,8.1e+07
A,3,X,81500001,8.2e+07
A,3,X,83000001,83500000
A,3,X,83500001,8.4e+07
A,3,X,84000001,84500000
A,3,X,84500001,8.5e+07
A,3,X,85000001,85500000
A,5,X,8500001,9e+06
A,3,X,86000001,86500000
A,3,X,86500001,8.7e+07
A,3,X,87500001,8.8e+07
A,3,X,92500001,9.3e+07
A,3,X,93000001,93500000
A,3,X,93500001,9.4e+07
A,3,X,94000001,94500000
A,3,X,94500001,9.5e+07
A,5,X,9500001,1e+07
A,3,X,95500001,9.6e+07
A,3,X,96000001,96500000
A,3,X,97000001,97500000
A,3,X,98000001,98500000
A,3,X,98500001,9.9e+07
A,0,Y,14500001,1.5e+07
A,0,Y,16500001,1.7e+07
A,0,Y,17000001,17500000
A,0,Y,17500001,1.8e+07
A,0,Y,18000001,18500000
A,0,Y,18500001,1.9e+07
A,0,Y,20500001,2.1e+07
A,0,Y,21000001,21500000
A,0,Y,21500001,2.2e+07
B,2,1,100000001,100500000
B,2,1,10000001,10500000
B,2,1,100500001,1.01e+08
B,2,1,101000001,101500000
B,2,1,101500001,1.02e+08
B,2,1,102000001,102500000
B,2,1,102500001,1.03e+08
B,2,1,103000001,103500000
B,2,1,104500001,1.05e+08
B,2,1,10500001,1.1e+07
B,2,1,105500001,1.06e+08
B,2,1,106000001,106500000
B,2,1,106500001,1.07e+08
B,2,1,107000001,107500000
B,2,1,107500001,1.08e+08
B,2,1,108000001,108500000
B,2,1,109500001,1.1e+08
B,2,1,11000001,11500000
B,2,1,110500001,1.11e+08
B,2,1,111000001,111500000
B,2,1,111500001,1.12e+08
B,2,1,112000001,112500000
B,2,1,113000001,113500000
B,2,1,114500001,1.15e+08
B,2,1,115000001,115500000
B,2,1,11500001,1.2e+07
B,2,1,115500001,1.16e+08
B,2,1,116000001,116500000
B,2,1,116500001,1.17e+08
B,2,1,117000001,117500000
B,2,1,117500001,1.18e+08
B,2,1,118000001,118500000
B,2,1,118500001,1.19e+08
B,2,1,119500001,1.2e+08
B,2,1,120000001,120500000
B,2,1,12000001,12500000
B,2,1,14000001,14500000
B,2,1,14500001,1.5e+07
B,7,1,150000001,150500000
B,2,1,15000001,15500000
B,7,1,150500001,1.51e+08
B,7,1,151000001,151500000
B,7,1,151500001,1.52e+08
B,7,1,152500001,1.53e+08
B,7,1,153000001,153500000
B,7,1,153500001,1.54e+08
B,7,1,154000001,154500000
B,7,1,154500001,1.55e+08
B,7,1,155000001,155500000
B,2,1,15500001,1.6e+07
B,7,1,156500001,1.57e+08
B,7,1,157000001,157500000
B,7,1,157500001,1.58e+08
B,7,1,158000001,158500000
B,7,1,160000001,160500000
B,2,1,16000001,16500000
B,7,1,160500001,1.61e+08
B,7,1,162000001,162500000
B,7,1,162500001,1.63e+08
B,7,1,163000001,163500000
B,7,1,164000001,164500000
B,7,1,164500001,1.65e+08
B,7,1,165000001,165500000
B,7,1,165500001,1.66e+08
B,7,1,166500001,1.67e+08
B,7,1,167000001,167500000
B,7,1,167500001,1.68e+08
B,7,1,168500001,1.69e+08
B,7,1,169000001,169500000
B,7,1,169500001,1.7e+08
B,7,1,170500001,1.71e+08
B,7,1,171000001,171500000
B,7,1,171500001,1.72e+08
B,7,1,172000001,172500000
B,7,1,173000001,173500000
B,7,1,173500001,1.74e+08
B,7,1,175000001,175500000
B,2,1,17500001,1.8e+07
B,7,1,175500001,1.76e+08
B,7,1,176500001,1.77e+08
B,7,1,177000001,177500000
B,7,1,178000001,178500000
B,7,1,179000001,179500000
B,7,1,179500001,1.8e+08
B,7,1,180000001,180500000
B,2,1,18000001,18500000
B,7,1,181000001,181500000
B,7,1,181500001,1.82e+08
B,7,1,182000001,182500000
B,7,1,182500001,1.83e+08
B,7,1,183000001,183500000
B,7,1,183500001,1.84e+08
B,7,1,184000001,184500000
B,7,1,185000001,185500000
B,2,1,18500001,1.9e+07
B,7,1,186000001,186500000
B,7,1,186500001,1.87e+08
B,7,1,188000001,188500000
B,7,1,188500001,1.89e+08
B,7,1,189000001,189500000
B,7,1,189500001,1.9e+08
B,7,1,190000001,190500000
B,2,1,19000001,19500000
B,7,1,190500001,1.91e+08
B,7,1,191000001,191500000
B,7,1,191500001,1.92e+08
B,7,1,192500001,1.93e+08
B,7,1,193000001,193500000
B,7,1,194000001,194500000
B,7,1,194500001,1.95e+08
B,7,1,195000001,195500000
B,2,1,19500001,2e+07
B,7,1,195500001,1.96e+08
B,7,1,197000001,197500000
B,7,1,198000001,198500000
B,7,1,198500001,1.99e+08
B,7,1,199000001,199500000
B,7,1,199500001,2e+08
B,7,1,200000001,200500000
B,2,1,20000001,20500000
B,7,1,200500001,2.01e+08
B,7,1,201000001,201500000
B,7,1,201500001,2.02e+08
B,8,1,202000001,202500000
B,8,1,202500001,2.03e+08
B,8,1,203000001,203500000
B,8,1,204000001,204500000
B,8,1,204500001,2.05e+08
B,8,1,205000001,205500000
B,2,1,20500001,2.1e+07
B,8,1,207000001,207500000
B,8,1,208000001,208500000
B,8,1,208500001,2.09e+08
B,8,1,209000001,209500000
B,8,1,209500001,2.1e+08
B,8,1,210000001,210500000
B,2,1,21000001,21500000
B,8,1,210500001,2.11e+08
B,8,1,211000001,211500000
B,8,1,211500001,2.12e+08
B,8,1,212000001,212500000
B,8,1,212500001,2.13e+08
B,8,1,213000001,213500000
B,8,1,213500001,2.14e+08
B,8,1,214000001,214500000
B,8,1,214500001,2.15e+08
B,8,1,215000001,215500000
B,2,1,21500001,2.2e+07
B,8,1,215500001,2.16e+08
B,8,1,216000001,216500000
B,8,1,216500001,2.17e+08
B,8,1,217000001,217500000
B,8,1,218500001,2.19e+08
B,8,1,219000001,219500000
B,8,1,219500001,2.2e+08
B,8,1,220000001,220500000
B,2,1,22000001,22500000
B,8,1,220500001,2.21e+08
B,8,1,221000001,221500000
B,8,1,221500001,2.22e+08
B,8,1,222000001,222500000
B,8,1,224500001,2.25e+08
B,8,1,225000001,225500000
B,2,1,22500001,2.3e+07
B,8,1,225500001,2.26e+08
B,8,1,226000001,226500000
B,8,1,226500001,2.27e+08
B,8,1,227000001,227500000
B,8,1,227500001,2.28e+08
B,8,1,228000001,228500000
B,8,1,229000001,229500000
B,8,1,229500001,2.3e+08
B,8,1,230000001,230500000
B,2,1,23000001,23500000
B,8,1,230500001,2.31e+08
B,8,1,231000001,231500000
B,8,1,231500001,2.32e+08
B,8,1,232000001,232500000
B,8,1,232500001,2.33e+08
B,8,1,233000001,233500000
B,8,1,233500001,2.34e+08
B,8,1,234000001,234500000
B,8,1,234500001,2.35e+08
B,2,1,23500001,2.4e+07
B,8,1,235500001,2.36e+08
B,8,1,236000001,236500000
B,8,1,238000001,238500000
B,10,1,238500001,2.39e+08
B,10,1,239000001,239500000
B,10,1,240000001,240500000
B,10,1,240500001,2.41e+08
B,10,1,241000001,241500000
B,10,1,241500001,2.42e+08
B,10,1,242000001,242500000
B,10,1,242500001,2.43e+08
B,10,1,243500001,2.44e+08
B,10,1,244000001,244500000
B,10,1,244500001,2.45e+08
B,10,1,245000001,245500000
B,2,1,24500001,2.5e+07
B,10,1,245500001,2.46e+08
B,10,1,246000001,246500000
B,10,1,247000001,247500000
B,2,1,25000001,25500000
B,2,1,26000001,26500000
B,2,1,26500001,2.7e+07
B,2,1,27000001,27500000
B,2,1,27500001,2.8e+07
B,2,1,28000001,28500000
B,2,1,28500001,2.9e+07
B,2,1,29000001,29500000
B,2,1,3000001,3500000
B,2,1,30500001,3.1e+07
B,2,1,31000001,31500000
B,2,1,31500001,3.2e+07
B,2,1,32000001,32500000
B,2,1,32500001,3.3e+07
B,2,1,33000001,33500000
B,2,1,33500001,3.4e+07
B,2,1,34000001,34500000
B,2,1,35500001,3.6e+07
B,2,1,36000001,36500000
B,2,1,36500001,3.7e+07
B,2,1,37000001,37500000
B,2,1,37500001,3.8e+07
B,2,1,38500001,3.9e+07
B,2,1,39000001,39500000
B,2,1,39500001,4e+07
B,2,1,40000001,40500000
B,2,1,40500001,4.1e+07
B,2,1,41000001,41500000
B,2,1,41500001,4.2e+07
B,2,1,42000001,42500000
B,2,1,42500001,4.3e+07
B,2,1,43000001,43500000
B,2,1,43500001,4.4e+07
B,2,1,44000001,44500000
B,2,1,44500001,4.5e+07
B,2,1,45000001,45500000
B,2,1,4500001,5e+06
B,2,1,45500001,4.6e+07
B,2,1,46000001,46500000
B,2,1,46500001,4.7e+07
B,2,1,47000001,47500000
B,2,1,47500001,4.8e+07
B,2,1,48000001,48500000
B,2,1,49000001,49500000
B,2,1,5000001,5500000
B,2,1,50500001,5.1e+07
B,2,1,51000001,51500000
B,2,1,51500001,5.2e+07
B,2,1,52000001,52500000
B,2,1,52500001,5.3e+07
B,2,1,53000001,53500000
B,2,1,53500001,5.4e+07
B,2,1,54000001,54500000
B,2,1,54500001,5.5e+07
B,2,1,55000001,55500000
B,2,1,55500001,5.6e+07
B,2,1,56000001,56500000
B,2,1,56500001,5.7e+07
B,2,1,57000001,57500000
B,2,1,57500001,5.8e+07
B,2,1,58000001,58500000
B,2,1,59000001,59500000
B,2,1,59500001,6e+07
B,2,1,60000001,60500000
B,2,1,6000001,6500000
B,2,1,61000001,61500000
B,2,1,61500001,6.2e+07
B,2,1,62000001,62500000
B,2,1,62500001,6.3e+07
B,2,1,63000001,63500000
B,2,1,63500001,6.4e+07
B,2,1,64000001,64500000
B,2,1,64500001,6.5e+07
B,2,1,65000001,65500000
B,2,1,6500001,7e+06
B,2,1,65500001,6.6e+07
B,2,1,66500001,6.7e+07
B,2,1,67000001,67500000
B,2,1,68000001,68500000
B,2,1,68500001,6.9e+07
B,2,1,69500001,7e+07
B,2,1,7000001,7500000
B,2,1,70500001,7.1e+07
B,2,1,71000001,71500000
B,2,1,72500001,7.3e+07
B,2,1,73000001,73500000
B,2,1,73500001,7.4e+07
B,2,1,74000001,74500000
B,2,1,75000001,75500000
B,2,1,7500001,8e+06
B,2,1,76000001,76500000
B,2,1,76500001,7.7e+07
B,2,1,77000001,77500000
B,2,1,77500001,7.8e+07
B,2,1,78000001,78500000
B,2,1,78500001,7.9e+07
B,2,1,79000001,79500000
B,2,1,79500001,8e+07
B,2,1,80000001,80500000
B,2,1,8000001,8500000
B,2,1,80500001,8.1e+07
B,2,1,81500001,8.2e+07
B,2,1,82000001,82500000
B,2,1,83000001,83500000
B,2,1,84000001,84500000
B,2,1,85000001,85500000
B,2,1,8500001,9e+06
B,2,1,85500001,8.6e+07
B,2,1,86500001,8.7e+07
B,2,1,87500001,8.8e+07
B,2,1,88000001,88500000
B,2,1,88500001,8.9e+07
B,2,1,89000001,89500000
B,2,1,89500001,9e+07
B,2,1,9000001,9500000
B,2,1,90500001,9.1e+07
B,2,1,91000001,91500000
B,2,1,92000001,92500000
B,2,1,92500001,9.3e+07
B,2,1,93000001,93500000
B,2,1,93500001,9.4e+07
B,2,1,94000001,94500000
B,2,1,94500001,9.5e+07
B,2,1,95000001,95500000
B,2,1,9500001,1e+07
B,2,1,95500001,9.6e+07
B,2,1,96000001,96500000
B,2,1,97000001,97500000
B,2,1,97500001,9.8e+07
B,2,1,98000001,98500000
B,2,1,98500001,9.9e+07
B,2,1,99000001,99500000
B,3,10,100000001,100500000
B,3,10,10000001,10500000
B,3,10,101000001,101500000
B,3,10,102000001,102500000
B,3,10,102500001,1.03e+08
B,3,10,103000001,103500000
B,3,10,103500001,1.04e+08
B,3,10,104000001,104500000
B,3,10,104500001,1.05e+08
B,3,10,105000001,105500000
B,3,10,105500001,1.06e+08
B,3,10,106000001,106500000
B,3,10,106500001,1.07e+08
B,3,10,108000001,108500000
B,3,10,108500001,1.09e+08
B,3,10,109000001,109500000
B,3,10,109500001,1.1e+08
B,3,10,11000001,11500000
B,3,10,110500001,1.11e+08
B,3,10,111000001,111500000
B,3,10,112000001,112500000
B,3,10,112500001,1.13e+08
B,3,10,113000001,113500000
B,3,10,114000001,114500000
B,3,10,114500001,1.15e+08
B,3,10,115000001,115500000
B,3,10,11500001,1.2e+07
B,3,10,115500001,1.16e+08
B,3,10,116000001,116500000
B,3,10,116500001,1.17e+08
B,3,10,117500001,1.18e+08
B,3,10,118000001,118500000
B,3,10,118500001,1.19e+08
B,3,10,119000001,119500000
B,3,10,119500001,1.2e+08
B,3,10,120000001,120500000
B,3,10,12000001,12500000
B,3,10,120500001,1.21e+08
B,3,10,121000001,121500000
B,3,10,121500001,1.22e+08
B,3,10,122000001,122500000
B,3,10,123000001,123500000
B,3,10,123500001,1.24e+08
B,3,10,124500001,1.25e+08
B,3,10,125000001,125500000
B,3,10,12500001,1.3e+07
B,3,10,126000001,126500000
B,3,10,126500001,1.27e+08
B,3,10,127000001,127500000
B,3,10,127500001,1.28e+08
B,3,10,128000001,128500000
B,3,10,129000001,129500000
B,3,10,129500001,1.3e+08
B,3,10,130000001,130500000
B,3,10,13000001,13500000
B,3,10,130500001,1.31e+08
B,3,10,131000001,131500000
B,3,10,131500001,1.32e+08
